computed_at,domain,series_id,series_label,latest_period,latest_value,latest_change,prior_change_mean,prior_change_std,z_score,is_anomaly,n_prior_changes
2026-09-07T13:06:59Z,trade,Eswatini:29:Export,Eswatini — Organic chemicals (Export),2023,14339342.75,-4840984.48,1028734.1055,22533567.706311,-0.26,False,4
2026-09-07T13:06:59Z,trade,Eswatini:29:Import,Eswatini — Organic chemicals (Import),2023,54787567.88,-2549835.9899999946,7014048.2735,7947446.269106,-1.203,False,4
2026-09-07T13:06:59Z,trade,Eswatini:30:Import,Eswatini — Pharmaceutical products (Import),2023,40456717.24,-4480004.689999998,-501055.24075,11547525.820306,-0.345,False,4
2026-09-07T13:06:59Z,trade,Eswatini:31:Import,Eswatini — Fertilizers (Import),2023,30404549.61,-12636165.600000001,5168221.82275,5927088.030237,-3.004,True,4
2026-09-07T13:06:59Z,trade,Eswatini:32:Import,"Eswatini — Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks (Import)",2023,13618801.21,-2860948.329999998,800443.65175,2272979.325412,-1.611,False,4
2026-09-07T13:06:59Z,trade,Eswatini:33:Export,"Eswatini — Essential oils and resinoids; perfumery, cosmetic or toilet preparations (Export)",2023,586387296.06,-2703478.7400000095,-8718306.01075,84404149.158468,0.071,False,4
2026-09-07T13:06:59Z,trade,Eswatini:33:Import,"Eswatini — Essential oils and resinoids; perfumery, cosmetic or toilet preparations (Import)",2023,52798263.94,-10673423.800000004,1740243.69875,7189227.761478,-1.727,False,4
2026-09-07T13:06:59Z,trade,Eswatini:34:Import,"Eswatini — Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster (Import)",2023,24504508.85,171128.20000000298,-292457.58775,2884274.005566,0.161,False,4
2026-09-07T13:06:59Z,trade,Eswatini:38:Export,Eswatini — Chemical products n.e.c. (Export),2023,282220186.29,18106204.150000036,8344487.006,39013380.708688,0.25,False,4
2026-09-07T13:06:59Z,trade,Eswatini:38:Import,Eswatini — Chemical products n.e.c. (Import),2023,32801749.54,-4929217.140000001,2683110.98275,4979826.728628,-1.529,False,4
2026-09-07T13:06:59Z,trade,Eswatini:39:Import,Eswatini — Plastics and articles thereof (Import),2023,78785212.12,-11387869.75,3815358.98225,17518968.934181,-0.868,False,4
2026-09-07T13:06:59Z,trade,Eswatini:40:Import,Eswatini — Rubber and articles thereof (Import),2023,18459108.54,-1544288.539999999,108283.69225,1456346.407262,-1.135,False,4
2026-09-07T13:06:59Z,trade,Eswatini:44:Export,Eswatini — Wood and articles of wood; wood charcoal (Export),2023,135525519.77,-2595916.379999995,8581056.9475,26683937.748532,-0.419,False,4
2026-09-07T13:06:59Z,trade,Eswatini:44:Import,Eswatini — Wood and articles of wood; wood charcoal (Import),2023,30266075.82,-4362006.469999999,3258932.04875,7297508.212551,-1.044,False,4
2026-09-07T13:06:59Z,trade,Eswatini:48:Import,"Eswatini — Paper and paperboard; articles of paper pulp, of paper or paperboard (Import)",2023,42784652.15,3530988.990000002,79293.69325,8317979.845144,0.415,False,4
2026-09-07T13:06:59Z,trade,Eswatini:52:Import,Eswatini — Cotton (Import),2023,61089105.19,-22711536.549999997,3354308.22075,15499069.076909,-1.682,False,4
2026-09-07T13:06:59Z,trade,Eswatini:54:Import,Eswatini — Man-made filaments; strip and the like of man-made textile materials (Import),2023,18008168.89,-1820650.6600000001,1941427.65275,3663600.355741,-1.027,False,4
2026-09-07T13:06:59Z,trade,Eswatini:55:Import,Eswatini — Man-made staple fibres (Import),2023,16848336.61,-173886.7400000021,-289510.0255,2929069.682719,0.039,False,4
2026-09-07T13:06:59Z,trade,Eswatini:60:Export,Eswatini — Fabrics; knitted or crocheted (Export),2023,8221903.79,-9715246.95,675326.339,2630116.997704,-3.951,True,4
2026-09-07T13:06:59Z,trade,Eswatini:60:Import,Eswatini — Fabrics; knitted or crocheted (Import),2023,13919864.62,-6948909.360000001,2645054.50175,5013357.203303,-1.914,False,4
2026-09-07T13:06:59Z,trade,Eswatini:61:Export,Eswatini — Apparel and clothing accessories; knitted or crocheted (Export),2023,49319389.08,-13030228.010000005,4659859.928,14196047.008022,-1.246,False,4
2026-09-07T13:06:59Z,trade,Eswatini:61:Import,Eswatini — Apparel and clothing accessories; knitted or crocheted (Import),2023,22236343.82,-217747.16000000015,175596.0715,3130636.745208,-0.126,False,4
2026-09-07T13:06:59Z,trade,Eswatini:62:Export,Eswatini — Apparel and clothing accessories; not knitted or crocheted (Export),2023,145514051.44,-7582113.900000006,737440.826,30019267.397117,-0.277,False,4
2026-09-07T13:06:59Z,trade,Eswatini:62:Import,Eswatini — Apparel and clothing accessories; not knitted or crocheted (Import),2023,22715096.35,1790434.8100000024,563881.08575,2698123.839808,0.455,False,4
2026-09-07T13:06:59Z,trade,Eswatini:63:Export,"Eswatini — Textiles, made up articles; sets; worn clothing and worn textile articles; rags (Export)",2023,18236145.25,-2445432.84,335361.1485,2387457.804322,-1.165,False,4
2026-09-07T13:06:59Z,trade,Eswatini:64:Import,Eswatini — Footwear; gaiters and the like; parts of such articles (Import),2023,17901405.73,385606.51000000164,-311494.4065,2507599.623958,0.278,False,4
2026-09-07T13:06:59Z,trade,Eswatini:72:Import,Eswatini — Iron and steel (Import),2023,30639626.92,-5666116.280000001,1399483.245,8701948.613059,-0.812,False,4
2026-09-07T13:06:59Z,trade,Eswatini:73:Import,Eswatini — Iron or steel articles (Import),2023,51984262.62,-5007818.170000002,46289.034,9872118.57588,-0.512,False,4
2026-09-07T13:06:59Z,trade,Eswatini:84:Export,"Eswatini — Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof (Export)",2023,23206137.26,-4620774.049999997,293491.296,1436781.249145,-3.42,True,4
2026-09-07T13:06:59Z,trade,Eswatini:84:Import,"Eswatini — Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof (Import)",2023,121759195.13,-14450390.340000004,961677.82625,24046783.048312,-0.641,False,4
2026-09-07T13:06:59Z,trade,Eswatini:85:Import,"Eswatini — Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles (Import)",2023,88147306.94,3281543.7899999917,-1508143.05575,16535802.699676,0.29,False,4
2026-09-07T13:06:59Z,trade,Eswatini:87:Import,"Eswatini — Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof (Import)",2023,119672332.16,10015484.22999999,-1966929.03275,24419491.909825,0.491,False,4
2026-09-07T13:06:59Z,trade,Eswatini:90:Import,"Eswatini — Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories (Import)",2023,18299460.75,-6353077.3500000015,1548784.24325,41166542.136016,-0.192,False,4
2026-09-07T13:06:59Z,trade,Eswatini:94:Import,"Eswatini — Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings (Import)",2023,27195607.4,2894945.4899999984,-2293859.33325,3820602.819111,1.358,False,4
2026-09-07T13:06:59Z,trade,Eswatini:96:Export,Eswatini — Miscellaneous manufactured articles (Export),2023,9724983.99,-1778907.4000000004,-41350.675,2030683.17551,-0.856,False,4
2026-09-07T13:06:59Z,trade,Eswatini:96:Import,Eswatini — Miscellaneous manufactured articles (Import),2023,13214903.18,-2062565.5600000005,-246095.011,3595968.891603,-0.505,False,4
2026-09-07T13:06:59Z,trade,Eswatini:99:Import,Eswatini — Commodities not specified according to kind (Import),2023,20357426.12,3359447.2600000016,-3971439.836,10087605.621909,0.727,False,4
2026-09-07T13:06:59Z,trade,Lesotho:2:Import,Lesotho — Meat and edible meat offal (Import),2024,47885174.754,9805733.792000003,498749.5408,8149098.994672,1.142,False,5
2026-09-07T13:06:59Z,trade,Lesotho:3:Export,"Lesotho — Fish and crustaceans, molluscs and other aquatic invertebrates (Export)",2024,8622592.277,-264568.1459999997,1097248.2372,1464465.452789,-0.93,False,5
2026-09-07T13:06:59Z,trade,Lesotho:4:Import,"Lesotho — Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included (Import)",2024,21207276.825,744891.1860000007,461945.7312,2660317.512601,0.106,False,5
2026-09-07T13:06:59Z,trade,Lesotho:7:Import,Lesotho — Vegetables and certain roots and tubers; edible (Import),2024,18046606.355,3659737.3780000005,22768.424,1208597.563054,3.009,True,5
2026-09-07T13:06:59Z,trade,Lesotho:9:Import,"Lesotho — Coffee, tea, mate and spices (Import)",2024,11187096.244,1931738.5070000011,-9882.059,790198.547651,2.457,True,5
2026-09-07T13:06:59Z,trade,Lesotho:10:Import,Lesotho — Cereals (Import),2024,65304534.397,11907677.765,5969087.9158,23274451.183295,0.255,False,5
2026-09-07T13:06:59Z,trade,Lesotho:11:Export,"Lesotho — Products of the milling industry; malt, starches, inulin, wheat gluten (Export)",2024,20100179.173,2983957.7490000017,2078769.6342,5243943.731608,0.173,False,5
2026-09-07T13:06:59Z,trade,Lesotho:11:Import,"Lesotho — Products of the milling industry; malt, starches, inulin, wheat gluten (Import)",2024,59780673.835,-6342417.614,7300656.3706,4980291.577935,-2.739,True,5
2026-09-07T13:06:59Z,trade,Lesotho:12:Import,"Lesotho — Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder (Import)",2024,16080702.854,2112060.007000001,744966.9664,3719517.810964,0.368,False,5
2026-09-07T13:06:59Z,trade,Lesotho:15:Import,"Lesotho — Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes (Import)",2024,15522833.827,2069334.9239999987,243121.4682,5739518.562745,0.318,False,5
2026-09-07T13:06:59Z,trade,Lesotho:16:Import,"Lesotho — Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof (Import)",2024,18069599.882,633531.6420000009,-31513.3984,2680131.033845,0.248,False,5
2026-09-07T13:06:59Z,trade,Lesotho:17:Import,Lesotho — Sugars and sugar confectionery (Import),2024,18391501.707,410844.05999999866,1622114.1798,4040512.570465,-0.3,False,5
2026-09-07T13:06:59Z,trade,Lesotho:19:Import,"Lesotho — Preparations of cereals, flour, starch or milk; pastrycooks' products (Import)",2024,26105727.841,2306234.7399999984,864829.689,2163501.066055,0.666,False,5
2026-09-07T13:06:59Z,trade,Lesotho:20:Import,"Lesotho — Preparations of vegetables, fruit, nuts or other parts of plants (Import)",2024,16531560.474,1558029.4169999994,-161906.5054,2825730.190742,0.609,False,5
2026-09-07T13:06:59Z,trade,Lesotho:21:Import,Lesotho — Miscellaneous edible preparations (Import),2024,16625667.115,167254.90000000037,521838.2286,2670393.158657,-0.133,False,5
2026-09-07T13:06:59Z,trade,Lesotho:22:Export,"Lesotho — Beverages, spirits and vinegar (Export)",2024,187987112.55,112865354.06300001,872807.8728,13622970.172813,8.221,True,5
2026-09-07T13:06:59Z,trade,Lesotho:22:Import,"Lesotho — Beverages, spirits and vinegar (Import)",2024,51889793.191,12601734.662,1050102.0666,12608032.416796,0.916,False,5
2026-09-07T13:06:59Z,trade,Lesotho:24:Import,"Lesotho — Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body (Import)",2024,7024203.201,-2368027.926,-2648747.962,7982970.947606,0.035,False,5
2026-09-07T13:06:59Z,trade,Lesotho:25:Import,"Lesotho — Salt; sulphur; earths, stone; plastering materials, lime and cement (Import)",2024,28877285.479,4256851.509,2490891.7936,5508435.146009,0.321,False,5
2026-09-07T13:06:59Z,trade,Lesotho:27:Import,"Lesotho — Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes (Import)",2024,288932670.427,-2580493.352999985,14824287.9742,66720848.615408,-0.261,False,5
2026-09-07T13:06:59Z,trade,Lesotho:30:Import,Lesotho — Pharmaceutical products (Import),2024,33602698.571,4997438.619000003,-1458687.664,10187561.251023,0.634,False,5
2026-09-07T13:06:59Z,trade,Lesotho:32:Import,"Lesotho — Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks (Import)",2024,11203479.688,1830548.5119999982,138458.6046,1394255.455995,1.214,False,5
2026-09-07T13:06:59Z,trade,Lesotho:33:Import,"Lesotho — Essential oils and resinoids; perfumery, cosmetic or toilet preparations (Import)",2024,17848743.682,1642506.2699999996,-28429.3926,2121373.650583,0.788,False,5
2026-09-07T13:06:59Z,trade,Lesotho:34:Import,"Lesotho — Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster (Import)",2024,27827733.516,3932435.3099999987,-697460.2582,3557327.955165,1.302,False,5
2026-09-07T13:06:59Z,trade,Lesotho:38:Import,Lesotho — Chemical products n.e.c. (Import),2024,19217198.849,1452276.324000001,1989458.6664,2568734.510424,-0.209,False,5
2026-09-07T13:06:59Z,trade,Lesotho:39:Import,Lesotho — Plastics and articles thereof (Import),2024,48642333.082,6500110.346000001,1204819.1734,6824771.56594,0.776,False,5
2026-09-07T13:06:59Z,trade,Lesotho:40:Import,Lesotho — Rubber and articles thereof (Import),2024,13351863.218,16529.210000000894,117342.1146,2841731.370035,-0.035,False,5
2026-09-07T13:06:59Z,trade,Lesotho:44:Import,Lesotho — Wood and articles of wood; wood charcoal (Import),2024,24390777.921,3442264.6389999986,-341847.5086,6040961.13609,0.626,False,5
2026-09-07T13:06:59Z,trade,Lesotho:48:Import,"Lesotho — Paper and paperboard; articles of paper pulp, of paper or paperboard (Import)",2024,25649316.239,3070634.921,-971245.869,5080463.024959,0.796,False,5
2026-09-07T13:06:59Z,trade,Lesotho:49:Import,"Lesotho — Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans (Import)",2024,10262928.207,-133575.54499999993,-64188.5716,9258253.608488,-0.007,False,5
2026-09-07T13:06:59Z,trade,Lesotho:51:Export,"Lesotho — Wool, fine or coarse animal hair; horsehair yarn and woven fabric (Export)",2024,45951863.889,-2144478.5500000045,6306779.8152,6910960.766509,-1.223,False,5
2026-09-07T13:06:59Z,trade,Lesotho:52:Export,Lesotho — Cotton (Export),2024,28428511.646,1338305.0350000001,-268496.54,9687564.740585,0.166,False,5
2026-09-07T13:06:59Z,trade,Lesotho:52:Import,Lesotho — Cotton (Import),2024,43609773.179,-9890987.473000005,-6964514.3492,55555621.966952,-0.053,False,5
2026-09-07T13:06:59Z,trade,Lesotho:54:Import,Lesotho — Man-made filaments; strip and the like of man-made textile materials (Import),2024,25228884.785,-5625967.842,-3812798.334,19765396.588086,-0.092,False,5
2026-09-07T13:06:59Z,trade,Lesotho:55:Import,Lesotho — Man-made staple fibres (Import),2024,12482599.64,-2495222.1610000003,1573209.5928,3479389.105931,-1.169,False,5
2026-09-07T13:06:59Z,trade,Lesotho:60:Import,Lesotho — Fabrics; knitted or crocheted (Import),2024,89688595.852,25791466.305,-8090665.8864,29251063.232132,1.158,False,5
2026-09-07T13:06:59Z,trade,Lesotho:61:Export,Lesotho — Apparel and clothing accessories; knitted or crocheted (Export),2024,171375993.579,-9961601.147000015,-20327161.8954,69269611.193239,0.15,False,5
2026-09-07T13:06:59Z,trade,Lesotho:61:Import,Lesotho — Apparel and clothing accessories; knitted or crocheted (Import),2024,17954745.555,1231166.5710000005,-1434543.5642,5003369.555639,0.533,False,5
2026-09-07T13:06:59Z,trade,Lesotho:62:Export,Lesotho — Apparel and clothing accessories; not knitted or crocheted (Export),2024,132158401.729,3090101.105000004,-13346143.0094,21156936.87596,0.777,False,5
2026-09-07T13:06:59Z,trade,Lesotho:62:Import,Lesotho — Apparel and clothing accessories; not knitted or crocheted (Import),2024,28911558.432,1029172.2910000011,-833694.586,16113434.595374,0.116,False,5
2026-09-07T13:06:59Z,trade,Lesotho:63:Export,"Lesotho — Textiles, made up articles; sets; worn clothing and worn textile articles; rags (Export)",2024,36863540.838,3756145.954,1718107.1772,8723823.673112,0.234,False,5
2026-09-07T13:06:59Z,trade,Lesotho:63:Import,"Lesotho — Textiles, made up articles; sets; worn clothing and worn textile articles; rags (Import)",2024,15630909.397,6688517.886,-349395.667,1490541.397689,4.722,True,5
2026-09-07T13:06:59Z,trade,Lesotho:64:Export,Lesotho — Footwear; gaiters and the like; parts of such articles (Export),2024,8165041.549,-1438144.6130000008,-95770.3804,1926127.568914,-0.697,False,5
2026-09-07T13:06:59Z,trade,Lesotho:64:Import,Lesotho — Footwear; gaiters and the like; parts of such articles (Import),2024,18926311.413,756455.191999998,-930011.2696,4491459.402796,0.375,False,5
2026-09-07T13:06:59Z,trade,Lesotho:71:Export,"Lesotho — Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin (Export)",2024,236472230.816,40688267.73300001,11568519.3378,68730802.978516,0.424,False,5
2026-09-07T13:06:59Z,trade,Lesotho:72:Import,Lesotho — Iron and steel (Import),2024,28839074.01,6937103.069000002,538410.5914,6776125.112525,0.944,False,5
2026-09-07T13:06:59Z,trade,Lesotho:73:Import,Lesotho — Iron or steel articles (Import),2024,60678195.21,18704538.595,815803.1746,13772822.485171,1.299,False,5
2026-09-07T13:06:59Z,trade,Lesotho:84:Export,"Lesotho — Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof (Export)",2024,31473641.901,11452264.665,693998.5938,10051550.327643,1.07,False,5
2026-09-07T13:06:59Z,trade,Lesotho:84:Import,"Lesotho — Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof (Import)",2024,155342772.211,7938141.743000001,6608149.4078,36199042.531431,0.037,False,5
2026-09-07T13:06:59Z,trade,Lesotho:85:Export,"Lesotho — Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles (Export)",2024,43760107.879,4709501.046999998,-3177123.3962,11863897.028427,0.665,False,5
2026-09-07T13:06:59Z,trade,Lesotho:85:Import,"Lesotho — Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles (Import)",2024,120532753.776,19255475.662999988,-2376256.2448,20142346.812769,1.074,False,5
2026-09-07T13:06:59Z,trade,Lesotho:87:Export,"Lesotho — Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof (Export)",2024,13418589.316,6335734.401,8093.7544,4731690.042968,1.337,False,5
2026-09-07T13:06:59Z,trade,Lesotho:87:Import,"Lesotho — Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof (Import)",2024,110521251.559,-5177514.851999998,-1770632.6848,29814859.55709,-0.114,False,5
2026-09-07T13:06:59Z,trade,Lesotho:90:Import,"Lesotho — Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories (Import)",2024,25377142.401,8363234.068,827770.4294,25499116.523543,0.296,False,5
2026-09-07T13:06:59Z,trade,Lesotho:94:Import,"Lesotho — Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings (Import)",2024,24113952.673,-5096295.357000001,1749599.9752,8456274.704827,-0.81,False,5
2026-09-07T13:06:59Z,trade,Lesotho:96:Import,Lesotho — Miscellaneous manufactured articles (Import),2024,16619920.515,2694149.465,-140289.8214,2655541.444677,1.067,False,5
2026-09-07T13:06:59Z,trade,Namibia:1:Export,Namibia — Animals; live (Export),2024,115833634.935,11112592.100000009,-21080044.9696,47457760.043025,0.678,False,5
2026-09-07T13:06:59Z,trade,Namibia:2:Export,Namibia — Meat and edible meat offal (Export),2024,99004231.398,14736779.226999998,2113136.2882,25964701.67314,0.486,False,5
2026-09-07T13:06:59Z,trade,Namibia:2:Import,Namibia — Meat and edible meat offal (Import),2024,41412540.892,-3123871.106000006,-1214072.1776,11605661.077438,-0.165,False,5
2026-09-07T13:06:59Z,trade,Namibia:3:Export,"Namibia — Fish and crustaceans, molluscs and other aquatic invertebrates (Export)",2024,786459305.471,-5621188.767000079,12198970.5366,102278131.692304,-0.174,False,5
2026-09-07T13:06:59Z,trade,Namibia:3:Import,"Namibia — Fish and crustaceans, molluscs and other aquatic invertebrates (Import)",2024,30539410.16,-3633521.5950000025,-3398997.0136,20643835.268674,-0.011,False,5
2026-09-07T13:06:59Z,trade,Namibia:4:Import,"Namibia — Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included (Import)",2024,52386371.433,4242091.777999997,-415639.0634,5557192.139214,0.838,False,5
2026-09-07T13:06:59Z,trade,Namibia:8:Export,"Namibia — Fruit and nuts, edible; peel of citrus fruit or melons (Export)",2024,98696599.757,17337838.692,4841926.8384,21514681.047688,0.581,False,5
2026-09-07T13:06:59Z,trade,Namibia:10:Import,Namibia — Cereals (Import),2024,175516056.45,41913696.60399999,11936212.8774,12389170.968608,2.42,True,5
2026-09-07T13:06:59Z,trade,Namibia:15:Import,"Namibia — Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes (Import)",2024,60452247.382,10483261.615999997,2010145.6126,11820117.883775,0.717,False,5
2026-09-07T13:06:59Z,trade,Namibia:17:Import,Namibia — Sugars and sugar confectionery (Import),2024,129299091.915,22325235.518000007,5518904.8172,5846624.458526,2.875,True,5
2026-09-07T13:06:59Z,trade,Namibia:19:Import,"Namibia — Preparations of cereals, flour, starch or milk; pastrycooks' products (Import)",2024,65937812.049,9766925.830000006,1728371.608,8169639.731936,0.984,False,5
2026-09-07T13:06:59Z,trade,Namibia:20:Import,"Namibia — Preparations of vegetables, fruit, nuts or other parts of plants (Import)",2024,61949139.045,7456120.321000002,-1533217.8344,7421009.985512,1.211,False,5
2026-09-07T13:06:59Z,trade,Namibia:21:Import,Namibia — Miscellaneous edible preparations (Import),2024,81640455.995,20757990.013000004,247525.6236,4058744.040025,5.053,True,5
2026-09-07T13:06:59Z,trade,Namibia:22:Export,"Namibia — Beverages, spirits and vinegar (Export)",2024,77202806.451,24193641.168000005,-7748913.906,25863840.734966,1.235,False,5
2026-09-07T13:06:59Z,trade,Namibia:22:Import,"Namibia — Beverages, spirits and vinegar (Import)",2024,190803552.709,35194788.51699999,290369.8448,54480951.882451,0.641,False,5
2026-09-07T13:06:59Z,trade,Namibia:23:Import,"Namibia — Food industries, residues and wastes thereof; prepared animal fodder (Import)",2024,76386239.195,9577437.181999996,3653077.9438,22870071.705334,0.259,False,5
2026-09-07T13:06:59Z,trade,Namibia:24:Import,"Namibia — Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body (Import)",2024,35660337.381,3541935.333999999,-5839844.1166,4892869.965281,1.917,False,5
2026-09-07T13:06:59Z,trade,Namibia:25:Export,"Namibia — Salt; sulphur; earths, stone; plastering materials, lime and cement (Export)",2024,168853176.279,38698873.92900002,13228323.0836,24319757.496377,1.047,False,5
2026-09-07T13:06:59Z,trade,Namibia:25:Import,"Namibia — Salt; sulphur; earths, stone; plastering materials, lime and cement (Import)",2024,69034625.729,15022423.098000005,5369939.9288,43582572.855422,0.221,False,5
2026-09-07T13:06:59Z,trade,Namibia:26:Export,"Namibia — Ores, slag and ash (Export)",2024,1467464022.85,549041886.8029999,18600351.5674,223623885.800855,2.372,True,5
2026-09-07T13:06:59Z,trade,Namibia:26:Import,"Namibia — Ores, slag and ash (Import)",2024,795839718.529,451773200.79200006,-4323354.8462,136456669.782965,3.342,True,5
2026-09-07T13:06:59Z,trade,Namibia:27:Export,"Namibia — Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes (Export)",2024,333452211.545,19425629.25300002,54184937.8578,132250878.292699,-0.263,False,5
2026-09-07T13:06:59Z,trade,Namibia:27:Import,"Namibia — Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes (Import)",2024,1413377349.352,-121230713.69199991,135004208.4962,334791858.899561,-0.765,False,5
2026-09-07T13:06:59Z,trade,Namibia:28:Export,"Namibia — Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes (Export)",2024,165788149.203,148145986.67900002,-1046464.6372,69755167.504283,2.139,True,5
2026-09-07T13:06:59Z,trade,Namibia:28:Import,"Namibia — Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes (Import)",2024,242496054.919,114199106.336,326719.1562,71594038.969523,1.591,False,5
2026-09-07T13:06:59Z,trade,Namibia:30:Import,Namibia — Pharmaceutical products (Import),2024,164287706.814,26334727.634000003,-3886008.407,35166237.105582,0.859,False,5
2026-09-07T13:06:59Z,trade,Namibia:31:Import,Namibia — Fertilizers (Import),2024,193980158.172,103850405.563,8289791.9024,23668943.419759,4.037,True,5
2026-09-07T13:06:59Z,trade,Namibia:33:Import,"Namibia — Essential oils and resinoids; perfumery, cosmetic or toilet preparations (Import)",2024,111061233.956,17769645.180999994,-2455595.7414,11388880.859099,1.776,False,5
2026-09-07T13:06:59Z,trade,Namibia:34:Import,"Namibia — Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster (Import)",2024,91596210.908,9801605.090000004,3441911.6486,8722287.007119,0.729,False,5
2026-09-07T13:06:59Z,trade,Namibia:38:Export,Namibia — Chemical products n.e.c. (Export),2024,49697881.112,-18440176.913000003,7076468.5016,17604461.425375,-1.449,False,5
2026-09-07T13:06:59Z,trade,Namibia:38:Import,Namibia — Chemical products n.e.c. (Import),2024,128441631.28,-2288238.178000003,7402037.3448,36301081.56781,-0.267,False,5
2026-09-07T13:06:59Z,trade,Namibia:39:Export,Namibia — Plastics and articles thereof (Export),2024,36417427.105,13916464.669999998,-4959119.171,12811111.798259,1.473,False,5
2026-09-07T13:06:59Z,trade,Namibia:39:Import,Namibia — Plastics and articles thereof (Import),2024,232495682.648,55584782.805999994,-4090649.144,37376338.029251,1.597,False,5
2026-09-07T13:06:59Z,trade,Namibia:40:Export,Namibia — Rubber and articles thereof (Export),2024,52795555.588,3430054.799999997,5304300.2472,5429305.445434,-0.345,False,5
2026-09-07T13:06:59Z,trade,Namibia:40:Import,Namibia — Rubber and articles thereof (Import),2024,173176125.965,27799074.78,8471852.6746,20001717.263812,0.966,False,5
2026-09-07T13:06:59Z,trade,Namibia:44:Export,Namibia — Wood and articles of wood; wood charcoal (Export),2024,83841597.494,3981073.5340000093,8330074.6722,4564229.319968,-0.953,False,5
2026-09-07T13:06:59Z,trade,Namibia:44:Import,Namibia — Wood and articles of wood; wood charcoal (Import),2024,56284001.866,10435575.274999999,-1636705.0768,9256039.436927,1.304,False,5
2026-09-07T13:06:59Z,trade,Namibia:48:Import,"Namibia — Paper and paperboard; articles of paper pulp, of paper or paperboard (Import)",2024,112787426.45,7029703.79900001,-512534.0212,20088429.935871,0.375,False,5
2026-09-07T13:06:59Z,trade,Namibia:61:Import,Namibia — Apparel and clothing accessories; knitted or crocheted (Import),2024,81490048.96,8486013.864999995,-3037495.3054,16931558.763063,0.681,False,5
2026-09-07T13:06:59Z,trade,Namibia:62:Import,Namibia — Apparel and clothing accessories; not knitted or crocheted (Import),2024,71025780.816,13413316.166000001,-166173.212,9575823.331573,1.418,False,5
2026-09-07T13:06:59Z,trade,Namibia:63:Import,"Namibia — Textiles, made up articles; sets; worn clothing and worn textile articles; rags (Import)",2024,46292013.849,7863604.589999996,682874.3922,5674350.312288,1.265,False,5
2026-09-07T13:06:59Z,trade,Namibia:64:Import,Namibia — Footwear; gaiters and the like; parts of such articles (Import),2024,53600080.801,5990528.129000001,-475945.8976,9545287.356705,0.677,False,5
